run,method,dataset,scene,psnr,ssim,lpips,cuda_time_s,wall_time_s,fps,peak_device_mb,gaussians_m,path
R2,wo_channel,Tanks & Temples,truck,25.594261169433594,0.8707055449485779,0.18174126744270325,109.43219611635351,119.0,711.7369829788294,4920.0,0.254391,<LOCAL_PATH>
R2,wo_channel,Tanks & Temples,train,22.276363372802734,0.8016597628593445,0.24590155482292175,117.83489511810414,128.0,633.8318457594941,5634.0,0.230016,<LOCAL_PATH>
R2,wo_channel,Deep Blending,drjohnson,29.311302185058594,0.897343635559082,0.27815061807632446,122.5743906703864,134.0,737.488759602292,7631.0,0.248859,<LOCAL_PATH>
R2,wo_channel,Deep Blending,playroom,30.749006271362305,0.9056443572044373,0.2682534456253052,109.54656513011037,120.0,786.8853002008674,6369.0,0.185014,<LOCAL_PATH>
R2,wo_temporal,Mip-NeRF 360,bicycle,24.755661010742188,0.7123764157295227,0.3122870922088623,177.36277417920388,229.0,569.0835233578151,7969.0,0.536001,<LOCAL_PATH>
R2,wo_temporal,Mip-NeRF 360,flowers,21.17401123046875,0.5586537718772888,0.40676403045654297,178.7964633672887,228.0,572.0584139237362,7863.0,0.492434,<LOCAL_PATH>
R2,wo_temporal,Mip-NeRF 360,garden,27.027345657348633,0.8338920474052429,0.17631690204143524,233.71927132237755,289.0,479.8996791747331,8771.0,0.75514,<LOCAL_PATH>
R2,wo_temporal,Mip-NeRF 360,stump,26.635330200195312,0.756068229675293,0.29735904932022095,158.58376270381436,195.0,606.7489783371307,6477.0,0.396964,<LOCAL_PATH>
R2,wo_temporal,Mip-NeRF 360,treehill,22.82638168334961,0.609217643737793,0.4298754930496216,163.01404331606335,204.0,604.0517338641472,6639.0,0.395063,<LOCAL_PATH>
R2,wo_temporal,Mip-NeRF 360,room,31.705097198486328,0.9176430106163025,0.22022999823093414,153.92774218739288,192.0,670.5582896028603,10271.0,0.210178,<LOCAL_PATH>
R2,wo_temporal,Mip-NeRF 360,counter,28.99383544921875,0.905306875705719,0.20643219351768494,175.53047201028076,207.0,583.2429201857916,9853.0,0.208208,<LOCAL_PATH>
R2,wo_temporal,Mip-NeRF 360,kitchen,31.635135650634766,0.9271222949028015,0.1285078525543213,234.00767659767746,271.0,481.2978524259964,13071.0,0.381539,<LOCAL_PATH>
R2,wo_temporal,Mip-NeRF 360,bonsai,32.02611541748047,0.9407453536987305,0.19247791171073914,175.26267026744407,212.0,616.1702404475561,10565.0,0.277993,<LOCAL_PATH>
R2,wo_temporal,Tanks & Temples,truck,25.57830047607422,0.8705623149871826,0.18253102898597717,108.70911858882073,118.0,713.3671527930535,5217.0,0.255425,<LOCAL_PATH>
R2,wo_temporal,Tanks & Temples,train,22.259435653686523,0.8001589775085449,0.24762886762619019,114.93804982297075,125.0,646.9631560001209,5693.0,0.223036,<LOCAL_PATH>
R2,wo_temporal,Deep Blending,drjohnson,29.391633987426758,0.8974226713180542,0.2787266969680786,118.74157956047075,131.0,736.1372306014492,7637.0,0.246135,<LOCAL_PATH>
R2,wo_temporal,Deep Blending,playroom,29.566438674926758,0.8999276161193848,0.26683005690574646,108.6826618277198,119.0,782.7978206281912,6473.0,0.198892,<LOCAL_PATH>
R2,wo_densification_aware,Mip-NeRF 360,bicycle,24.702749252319336,0.7093684673309326,0.3152866065502167,173.1610207148611,225.0,576.0557153887228,8093.0,0.537141,<LOCAL_PATH>
R2,wo_densification_aware,Mip-NeRF 360,flowers,21.216392517089844,0.5580623745918274,0.4071633517742157,178.4848443701871,228.0,542.6123818775943,8141.0,0.501213,<LOCAL_PATH>
R2,wo_densification_aware,Mip-NeRF 360,garden,27.08587074279785,0.8331853747367859,0.17715436220169067,234.9301371933327,292.0,478.96473767637656,9134.0,0.775035,<LOCAL_PATH>
R2,wo_densification_aware,Mip-NeRF 360,stump,26.648479461669922,0.7540540099143982,0.29980719089508057,153.95136594640468,190.0,608.9970542592438,6966.0,0.391291,<LOCAL_PATH>
R2,wo_densification_aware,Mip-NeRF 360,treehill,22.77414321899414,0.6089534163475037,0.43212059140205383,160.0341303652211,201.0,612.3217735223135,7200.0,0.394698,<LOCAL_PATH>
R2,wo_densification_aware,Mip-NeRF 360,room,31.72410774230957,0.9170359969139099,0.22148831188678741,151.182832012865,189.0,673.2770532889651,10646.0,0.212486,<LOCAL_PATH>
R2,wo_densification_aware,Mip-NeRF 360,counter,28.964353561401367,0.904090166091919,0.20813672244548798,172.55222725553563,205.0,590.6631551445138,10508.0,0.20987,<LOCAL_PATH>
R2,wo_densification_aware,Mip-NeRF 360,kitchen,31.633380889892578,0.9269189238548279,0.12902426719665527,235.53523917184435,272.0,476.1547580462797,12050.0,0.381476,<LOCAL_PATH>
R2,wo_densification_aware,Mip-NeRF 360,bonsai,31.879413604736328,0.9392247796058655,0.19448451697826385,172.1691778850976,209.0,620.5286109952664,10852.0,0.281527,<LOCAL_PATH>
R2,wo_densification_aware,Tanks & Temples,truck,25.55681037902832,0.8694214820861816,0.1837475299835205,108.68984236694737,119.0,716.4356952475435,5466.0,0.2573,<LOCAL_PATH>
R2,wo_densification_aware,Tanks & Temples,train,22.34942626953125,0.7991731762886047,0.25099194049835205,113.52085241983666,124.0,649.2495931492477,6386.0,0.218433,<LOCAL_PATH>
R2,wo_densification_aware,Deep Blending,drjohnson,29.321624755859375,0.8964359164237976,0.2808912694454193,116.59077167792512,129.0,734.2892731671752,8002.0,0.241738,<LOCAL_PATH>
R2,wo_densification_aware,Deep Blending,playroom,30.408531188964844,0.9046686887741089,0.26775452494621277,107.7066654306156,118.0,759.1424013122747,6674.0,0.204834,<LOCAL_PATH>
R2,wo_ipw,Mip-NeRF 360,bicycle,24.194477081298828,0.640136182308197,0.39101913571357727,138.6794575852583,189.0,709.8486957331742,7806.0,0.243877,<LOCAL_PATH>
R2,wo_ipw,Mip-NeRF 360,flowers,20.443134307861328,0.48486584424972534,0.4817889928817749,132.1873086103073,180.0,758.709446558609,7686.0,0.202593,<LOCAL_PATH>
R2,wo_ipw,Mip-NeRF 360,garden,26.75884437561035,0.8040043711662292,0.22550387680530548,197.01212207155268,253.0,565.8099981479781,8512.0,0.485048,<LOCAL_PATH>
R2,wo_ipw,Mip-NeRF 360,stump,25.74148941040039,0.6935215592384338,0.3770217001438141,122.5747872562275,158.0,779.5722997184338,6330.0,0.166003,<LOCAL_PATH>
R2,wo_ipw,Mip-NeRF 360,treehill,22.64299774169922,0.5693498253822327,0.48507240414619446,130.86936672616216,171.0,748.2176165857882,6766.0,0.168776,<LOCAL_PATH>
R2,wo_ipw,Mip-NeRF 360,room,31.60391616821289,0.911011815071106,0.23593762516975403,142.83761687013774,181.0,734.9659878551606,10514.0,0.147345,<LOCAL_PATH>
R2,wo_ipw,Mip-NeRF 360,counter,28.803157806396484,0.8981300592422485,0.2188674807548523,164.56945844851236,197.0,620.2224676278707,9832.0,0.171648,<LOCAL_PATH>
R2,wo_ipw,Mip-NeRF 360,kitchen,31.49959945678711,0.9218037128448486,0.13856303691864014,219.65042235696228,258.0,491.8270757477937,12162.0,0.312452,<LOCAL_PATH>
R2,wo_ipw,Mip-NeRF 360,bonsai,31.586429595947266,0.9326392412185669,0.20758962631225586,161.38573161442716,198.0,656.5265471251305,10328.0,0.228195,<LOCAL_PATH>
R2,wo_ipw,Tanks & Temples,truck,25.356515884399414,0.8581722378730774,0.1996903419494629,98.69743392495994,108.0,758.0347851420529,4942.0,0.194467,<LOCAL_PATH>
R2,wo_ipw,Tanks & Temples,train,22.201976776123047,0.774986982345581,0.2773568630218506,104.62029960186611,114.0,702.6993116163299,6206.0,0.166916,<LOCAL_PATH>
R2,wo_ipw,Deep Blending,drjohnson,29.260576248168945,0.8917738199234009,0.29297468066215515,108.45445107815301,119.0,789.7959563771072,7274.0,0.182229,<LOCAL_PATH>
R2,wo_ipw,Deep Blending,playroom,30.310941696166992,0.8980318307876587,0.2866499125957489,95.83769333660895,106.0,845.349351824876,6488.0,0.120719,<LOCAL_PATH>
R2,budget_matched_fullrgb,Mip-NeRF 360,bicycle,24.130962371826172,0.6351968050003052,0.3962327241897583,133.8200763401905,185.0,719.8302529196058,7670.0,0.232989,<LOCAL_PATH>
R2,budget_matched_fullrgb,Mip-NeRF 360,flowers,20.39147186279297,0.4805278778076172,0.48649266362190247,128.08067953960747,176.0,762.1995961133842,7506.0,0.194119,<LOCAL_PATH>
R2,budget_matched_fullrgb,Mip-NeRF 360,garden,26.720212936401367,0.8004096150398254,0.2301306277513504,191.8353116435337,247.0,572.0276825208248,8674.0,0.475248,<LOCAL_PATH>
R2,budget_matched_fullrgb,Mip-NeRF 360,stump,25.631793975830078,0.6895946264266968,0.38016700744628906,116.87315614635793,153.0,784.9930096891136,5916.0,0.161444,<LOCAL_PATH>
R2,budget_matched_fullrgb,Mip-NeRF 360,treehill,22.657794952392578,0.5675826668739319,0.4885943830013275,125.84074181711149,166.0,757.1691779984423,6402.0,0.16122,<LOCAL_PATH>
R2,budget_matched_fullrgb,Mip-NeRF 360,room,31.396093368530273,0.9091528058052063,0.23974189162254333,136.7394426862809,175.0,731.254672437959,10070.0,0.143954,<LOCAL_PATH>
R2,budget_matched_fullrgb,Mip-NeRF 360,counter,28.79340171813965,0.8968430757522583,0.22100591659545898,158.73331427724014,191.0,635.3786818120074,9546.0,0.168396,<LOCAL_PATH>
R2,budget_matched_fullrgb,Mip-NeRF 360,kitchen,31.398143768310547,0.9205939173698425,0.1414937525987625,210.56530597836894,248.0,519.9591273293406,11982.0,0.302441,<LOCAL_PATH>
R2,budget_matched_fullrgb,Mip-NeRF 360,bonsai,31.711200714111328,0.9333638548851013,0.20878168940544128,155.62440390086712,193.0,672.780779425447,10096.0,0.225837,<LOCAL_PATH>
R2,budget_matched_fullrgb,Tanks & Temples,truck,25.314659118652344,0.8571888208389282,0.20270973443984985,95.86168264391863,106.0,764.0394366847148,4478.0,0.190713,<LOCAL_PATH>
R2,budget_matched_fullrgb,Tanks & Temples,train,22.060569763183594,0.773318350315094,0.2819462716579437,101.1545595170954,111.0,710.5122683152173,5208.0,0.158999,<LOCAL_PATH>
R2,budget_matched_fullrgb,Deep Blending,drjohnson,29.131229400634766,0.8897801637649536,0.2966761589050293,104.33902562165548,116.0,792.7553530161093,7092.0,0.175244,<LOCAL_PATH>
R2,budget_matched_fullrgb,Deep Blending,playroom,29.986692428588867,0.8948519229888916,0.288350373506546,91.49737345075938,102.0,857.9294112654967,5974.0,0.116277,<LOCAL_PATH>
R3,fastgs_base,Mip-NeRF 360,bicycle,24.839984893798828,0.7149527668952942,0.309543251991272,216.7278367681487,269.0,542.3700086334288,8126.0,0.539521,<LOCAL_PATH>
R3,fastgs_base,Mip-NeRF 360,flowers,21.198774337768555,0.5599334239959717,0.4064369201660156,218.96742123712235,269.0,570.5078489780026,7810.0,0.486776,<LOCAL_PATH>
R3,fastgs_base,Mip-NeRF 360,garden,27.139692306518555,0.8353591561317444,0.17405331134796143,283.732955790951,340.0,456.7112744749786,9238.0,0.742114,<LOCAL_PATH>
R3,fastgs_base,Mip-NeRF 360,stump,26.668079376220703,0.7558202743530273,0.29657837748527527,191.29549245000322,228.0,579.1463333470492,6409.0,0.387444,<LOCAL_PATH>
R3,fastgs_base,Mip-NeRF 360,treehill,22.909114837646484,0.6124265193939209,0.4267631769180298,199.6674139031491,241.0,581.4858801361017,6749.0,0.393555,<LOCAL_PATH>
R3,fastgs_base,Mip-NeRF 360,room,31.981029510498047,0.9200716018676758,0.21695682406425476,184.23240400523542,223.0,652.4171525448245,10557.0,0.207745,<LOCAL_PATH>
R3,fastgs_base,Mip-NeRF 360,counter,29.16512680053711,0.906960129737854,0.20356188714504242,213.5395574773773,247.0,578.6196666372039,9861.0,0.208348,<LOCAL_PATH>
R3,fastgs_base,Mip-NeRF 360,kitchen,31.757062911987305,0.9285037517547607,0.12687987089157104,283.02468229333164,320.0,477.1011843220433,11893.0,0.376543,<LOCAL_PATH>
R3,fastgs_base,Mip-NeRF 360,bonsai,32.257015228271484,0.9420056939125061,0.19077134132385254,209.1436330905302,247.0,614.475771505608,10253.0,0.276212,<LOCAL_PATH>
R3,fastgs_base,Tanks & Temples,truck,25.652019500732422,0.8725431561470032,0.17826762795448303,128.18199096459762,139.0,701.0554515730149,5561.0,0.253401,<LOCAL_PATH>
R3,fastgs_base,Tanks & Temples,train,22.715246200561523,0.8071846961975098,0.24061687290668488,132.4530824551556,143.0,613.648583272621,5597.0,0.230345,<LOCAL_PATH>
R3,fastgs_base,Deep Blending,drjohnson,29.60490608215332,0.8982833027839661,0.2748255133628845,145.10826631421526,157.0,715.0330468086345,7569.0,0.251839,<LOCAL_PATH>
R3,fastgs_base,Deep Blending,playroom,30.415401458740234,0.9043221473693848,0.26608824729919434,126.79353503938017,138.0,784.7119654897132,6669.0,0.185276,<LOCAL_PATH>
R3,skipgs_base,Mip-NeRF 360,bicycle,24.777788162231445,0.712475061416626,0.3126157224178314,188.46969186427947,247.0,548.7905773086619,8041.0,0.534544,<LOCAL_PATH>
R3,skipgs_base,Mip-NeRF 360,flowers,21.167482376098633,0.557884931564331,0.4085480570793152,186.99122341027604,237.0,572.077934445171,8121.0,0.483916,<LOCAL_PATH>
R3,skipgs_base,Mip-NeRF 360,garden,27.14373016357422,0.8341603875160217,0.17639772593975067,243.61275317915258,300.0,480.17169225039265,9101.0,0.739534,<LOCAL_PATH>
R3,skipgs_base,Mip-NeRF 360,stump,26.61171531677246,0.7548412680625916,0.2988414466381073,166.89261515381946,203.0,606.8667918317078,6435.0,0.385392,<LOCAL_PATH>
R3,skipgs_base,Mip-NeRF 360,treehill,22.866172790527344,0.6103975772857666,0.42970991134643555,171.56674440418925,213.0,612.6565347933913,6901.0,0.389743,<LOCAL_PATH>
R3,skipgs_base,Mip-NeRF 360,room,31.727754592895508,0.9189645051956177,0.21858535706996918,163.71341933275187,202.0,676.8256110262105,10689.0,0.206207,<LOCAL_PATH>
R3,skipgs_base,Mip-NeRF 360,counter,29.061016082763672,0.9059579372406006,0.2051970213651657,185.35377450221594,217.0,575.3851694800342,10119.0,0.207448,<LOCAL_PATH>
R3,skipgs_base,Mip-NeRF 360,kitchen,31.713584899902344,0.9279891848564148,0.12792372703552246,249.57592055370677,288.0,477.96843411242975,11665.0,0.378213,<LOCAL_PATH>
R3,skipgs_base,Mip-NeRF 360,bonsai,32.10895919799805,0.9413650035858154,0.19186736643314362,184.64284821186004,222.0,625.1424714612358,10067.0,0.277186,<LOCAL_PATH>
R3,skipgs_base,Tanks & Temples,truck,25.613967895507812,0.8711042404174805,0.1807950884103775,111.71223809298358,122.0,702.8106254226082,5289.0,0.252902,<LOCAL_PATH>
R3,skipgs_base,Tanks & Temples,train,22.423669815063477,0.8025415539741516,0.24514226615428925,121.76437812601203,133.0,620.0638446892408,5985.0,0.230249,<LOCAL_PATH>
R3,skipgs_base,Deep Blending,drjohnson,29.525381088256836,0.8975547552108765,0.2777949869632721,125.29021077066146,137.0,703.9595162170579,7656.0,0.248382,<LOCAL_PATH>
R3,skipgs_base,Deep Blending,playroom,30.654911041259766,0.9032993316650391,0.2668706476688385,112.19410425465668,122.0,776.1470347690575,6591.0,0.185665,<LOCAL_PATH>
R3,full,Mip-NeRF 360,bicycle,24.76919174194336,0.7124070525169373,0.3121313452720642,179.10162952361537,231.0,576.1878012114573,8103.0,0.536565,<LOCAL_PATH>
R3,full,Mip-NeRF 360,flowers,21.194358825683594,0.5583004355430603,0.40665319561958313,179.85292119876948,229.0,563.9535535633681,8119.0,0.495079,<LOCAL_PATH>
R3,full,Mip-NeRF 360,garden,27.151939392089844,0.8339548110961914,0.17605996131896973,236.43687532069393,292.0,471.27919669263036,8987.0,0.761079,<LOCAL_PATH>
R3,full,Mip-NeRF 360,stump,26.652446746826172,0.7558117508888245,0.2981785535812378,158.20619936556352,194.0,603.4080734004084,6363.0,0.391892,<LOCAL_PATH>
R3,full,Mip-NeRF 360,treehill,22.875099182128906,0.6109209656715393,0.43002793192863464,163.62126889093113,204.0,600.8245976966612,7073.0,0.392893,<LOCAL_PATH>
R3,full,Mip-NeRF 360,room,31.721363067626953,0.9176684617996216,0.22003307938575745,154.65716658258324,193.0,670.1998866700819,10327.0,0.210058,<LOCAL_PATH>
R3,full,Mip-NeRF 360,counter,28.958152770996094,0.904458224773407,0.20744094252586365,176.08420303162163,208.0,576.9706517008643,10221.0,0.208449,<LOCAL_PATH>
R3,full,Mip-NeRF 360,kitchen,31.620214462280273,0.9272839426994324,0.12899984419345856,234.79908069801488,272.0,459.4574816478208,11172.0,0.379645,<LOCAL_PATH>
R3,full,Mip-NeRF 360,bonsai,32.00680923461914,0.9402663707733154,0.19312329590320587,175.28739786030783,212.0,613.4117025643482,9805.0,0.277314,<LOCAL_PATH>
R3,full,Tanks & Temples,truck,25.54936408996582,0.870358407497406,0.18288584053516388,109.92444797948255,121.0,708.622104163391,5443.0,0.254874,<LOCAL_PATH>
R3,full,Tanks & Temples,train,22.256183624267578,0.7998561263084412,0.24823050200939178,116.95340548689074,127.0,624.5547152388644,5358.0,0.224354,<LOCAL_PATH>
R3,full,Deep Blending,drjohnson,29.518709182739258,0.8970960974693298,0.27933791279792786,118.57984375354765,130.0,728.6296753744241,7564.0,0.247145,<LOCAL_PATH>
R3,full,Deep Blending,playroom,30.42840003967285,0.9026933312416077,0.26649177074432373,108.83642280768144,120.0,760.9239403296767,6355.0,0.199682,<LOCAL_PATH>
R3,wo_channel,Mip-NeRF 360,bicycle,24.77495574951172,0.7123150825500488,0.313300222158432,185.10178317113042,237.0,564.5218160714602,7921.0,0.53666,<LOCAL_PATH>
R3,wo_channel,Mip-NeRF 360,flowers,21.173974990844727,0.5579574108123779,0.4087313711643219,185.22914771756805,235.0,570.0738810834364,7803.0,0.4859,<LOCAL_PATH>
R3,wo_channel,Mip-NeRF 360,garden,26.97985076904297,0.8329833149909973,0.17784781754016876,240.0233601088325,296.0,484.5528866045124,8515.0,0.735369,<LOCAL_PATH>
R3,wo_channel,Mip-NeRF 360,stump,26.680097579956055,0.7549200057983398,0.2982301712036133,163.2413411786456,199.0,607.6613677465018,6340.0,0.387185,<LOCAL_PATH>
R3,wo_channel,Mip-NeRF 360,treehill,22.867462158203125,0.6099354028701782,0.4312131702899933,169.35298743512038,211.0,608.2957625831682,6571.0,0.390992,<LOCAL_PATH>
R3,wo_channel,Mip-NeRF 360,room,31.824857711791992,0.9188725352287292,0.21858173608779907,161.51008271974385,199.0,671.2519178408618,10285.0,0.207223,<LOCAL_PATH>
R3,wo_channel,Mip-NeRF 360,counter,29.062294006347656,0.9058913588523865,0.20524147152900696,182.48171920366292,215.0,582.4235516259748,9625.0,0.207362,<LOCAL_PATH>
R3,wo_channel,Mip-NeRF 360,kitchen,31.69365882873535,0.9279661774635315,0.1281379759311676,243.20736186881138,280.0,487.4831520181378,11611.0,0.377224,<LOCAL_PATH>
R3,wo_channel,Mip-NeRF 360,bonsai,32.0554084777832,0.9413812160491943,0.1920880526304245,181.34161760549813,218.0,619.240061912974,9671.0,0.278173,<LOCAL_PATH>
R3,wo_channel,Tanks & Temples,truck,25.589969635009766,0.8707830905914307,0.18203234672546387,111.20066588775207,121.0,717.5495730256499,4851.0,0.253155,<LOCAL_PATH>
R3,wo_channel,Tanks & Temples,train,22.301469802856445,0.8024059534072876,0.24513733386993408,118.55573289542524,129.0,624.1205231712901,5413.0,0.229107,<LOCAL_PATH>
R3,wo_channel,Deep Blending,drjohnson,29.418363571166992,0.897034764289856,0.27843743562698364,124.25050981876988,136.0,724.9146043824276,7593.0,0.247572,<LOCAL_PATH>
R3,wo_channel,Deep Blending,playroom,30.428936004638672,0.8993710875511169,0.2685328423976898,111.3215490442392,122.0,763.7556215412276,6621.0,0.185043,<LOCAL_PATH>
R3,wo_temporal,Mip-NeRF 360,bicycle,24.76073455810547,0.7123571634292603,0.3121396601200104,180.13157129052945,233.0,562.7088606725442,8019.0,0.535021,<LOCAL_PATH>
R3,wo_temporal,Mip-NeRF 360,flowers,21.21733856201172,0.5598302483558655,0.40611228346824646,182.32990303798493,231.0,564.4523787152746,7523.0,0.494625,<LOCAL_PATH>
R3,wo_temporal,Mip-NeRF 360,garden,27.126136779785156,0.8339531421661377,0.17585988342761993,237.50064090653208,294.0,477.4653112049822,8529.0,0.7575,<LOCAL_PATH>
R3,wo_temporal,Mip-NeRF 360,stump,26.68830108642578,0.7564409375190735,0.29738765954971313,159.6361938912168,196.0,601.41645247558,6705.0,0.391948,<LOCAL_PATH>
R3,wo_temporal,Mip-NeRF 360,treehill,22.89371681213379,0.6101590991020203,0.4309502840042114,165.58024155220363,206.0,601.0430699435666,7397.0,0.395641,<LOCAL_PATH>
R3,wo_temporal,Mip-NeRF 360,room,31.68528938293457,0.9177416563034058,0.2195492535829544,156.36973427220147,195.0,662.4716615980094,10579.0,0.211408,<LOCAL_PATH>
R3,wo_temporal,Mip-NeRF 360,counter,28.969587326049805,0.9050309658050537,0.20688246190547943,177.23966923085428,209.0,572.8311361941417,10213.0,0.208269,<LOCAL_PATH>
R3,wo_temporal,Mip-NeRF 360,kitchen,31.628826141357422,0.9269030094146729,0.12870274484157562,237.62061433821904,275.0,481.11042003194876,11999.0,0.380551,<LOCAL_PATH>
R3,wo_temporal,Mip-NeRF 360,bonsai,32.058624267578125,0.9405310153961182,0.192186176776886,176.79450600329602,214.0,615.9667092439935,10707.0,0.277404,<LOCAL_PATH>
R3,wo_temporal,Tanks & Temples,truck,25.585176467895508,0.870855987071991,0.1816108226776123,110.25107656964566,120.0,695.2027196136054,4995.0,0.252899,<LOCAL_PATH>
R3,wo_temporal,Tanks & Temples,train,22.356735229492188,0.8009289503097534,0.24699266254901886,116.7268275887887,127.0,638.9758738863407,5459.0,0.222207,<LOCAL_PATH>
R3,wo_temporal,Deep Blending,drjohnson,29.419933319091797,0.8966661095619202,0.2791924774646759,121.25337503744959,133.0,718.4768883170366,7617.0,0.243293,<LOCAL_PATH>
R3,wo_temporal,Deep Blending,playroom,29.9649658203125,0.8998029232025146,0.26916152238845825,110.02913863641422,120.0,760.317657803767,6445.0,0.200634,<LOCAL_PATH>
R3,wo_densification_aware,Mip-NeRF 360,bicycle,24.720928192138672,0.7092207074165344,0.316328227519989,176.08623461506295,228.0,564.7359228782506,8155.0,0.535871,<LOCAL_PATH>
R3,wo_densification_aware,Mip-NeRF 360,flowers,21.18038558959961,0.5581496357917786,0.4076539874076843,179.16264087079978,229.0,567.0446067340165,8275.0,0.500624,<LOCAL_PATH>
R3,wo_densification_aware,Mip-NeRF 360,garden,27.101511001586914,0.8329353332519531,0.17713284492492676,238.7657986462849,295.0,478.7629133339847,8745.0,0.774237,<LOCAL_PATH>
R3,wo_densification_aware,Mip-NeRF 360,stump,26.690345764160156,0.7562252283096313,0.29771190881729126,156.2638366108161,193.0,601.6016878432771,6457.0,0.396642,<LOCAL_PATH>
R3,wo_densification_aware,Mip-NeRF 360,treehill,22.83128547668457,0.6091262102127075,0.43287956714630127,162.82135509500478,204.0,601.9493670756891,6711.0,0.394933,<LOCAL_PATH>
R3,wo_densification_aware,Mip-NeRF 360,room,31.70527458190918,0.9167113900184631,0.2214510291814804,153.0168818259377,192.0,673.8011898995622,10205.0,0.212709,<LOCAL_PATH>
R3,wo_densification_aware,Mip-NeRF 360,counter,28.950328826904297,0.9039966464042664,0.2086009979248047,173.67503720389226,206.0,584.760210481316,10315.0,0.209666,<LOCAL_PATH>
R3,wo_densification_aware,Mip-NeRF 360,kitchen,31.605674743652344,0.9266238808631897,0.12940475344657898,239.30404822572928,276.0,468.5079917838439,11247.0,0.380559,<LOCAL_PATH>
R3,wo_densification_aware,Mip-NeRF 360,bonsai,31.952152252197266,0.9393831491470337,0.194367453455925,174.12114499001447,211.0,616.0821018671503,10621.0,0.280488,<LOCAL_PATH>
R3,wo_densification_aware,Tanks & Temples,truck,25.54874038696289,0.8695402145385742,0.18347769975662231,110.49463382090373,121.0,700.2016425666812,5547.0,0.256849,<LOCAL_PATH>
R3,wo_densification_aware,Tanks & Temples,train,22.280868530273438,0.7995112538337708,0.25141021609306335,114.65211104342511,125.0,652.4075126329608,5703.0,0.218386,<LOCAL_PATH>
R3,wo_densification_aware,Deep Blending,drjohnson,29.37214469909668,0.8961755037307739,0.2813238501548767,118.28965591393555,130.0,711.1676220238372,7603.0,0.242082,<LOCAL_PATH>
R3,wo_densification_aware,Deep Blending,playroom,30.399686813354492,0.9035706520080566,0.26807183027267456,108.57146217074049,119.0,764.594136839268,6587.0,0.202459,<LOCAL_PATH>
R3,wo_ipw,Mip-NeRF 360,bicycle,24.22557830810547,0.641399621963501,0.3900713324546814,139.971515550948,191.0,707.9344192783078,7587.0,0.243427,<LOCAL_PATH>
R3,wo_ipw,Mip-NeRF 360,flowers,20.447847366333008,0.4845156967639923,0.48206567764282227,134.40123996556278,182.0,749.6635906267094,7515.0,0.202387,<LOCAL_PATH>
R3,wo_ipw,Mip-NeRF 360,garden,26.792734146118164,0.8038782477378845,0.22527623176574707,201.0627758989693,257.0,561.6911376782473,8741.0,0.486895,<LOCAL_PATH>
R3,wo_ipw,Mip-NeRF 360,stump,25.777313232421875,0.6944044232368469,0.3753899335861206,123.55909360755618,159.0,767.6396066983201,5901.0,0.166517,<LOCAL_PATH>
R3,wo_ipw,Mip-NeRF 360,treehill,22.70539093017578,0.5682284832000732,0.48551511764526367,132.43244156680586,173.0,726.0587618358273,6345.0,0.167786,<LOCAL_PATH>
R3,wo_ipw,Mip-NeRF 360,room,31.579736709594727,0.9107604622840881,0.23674622178077698,144.0952515914687,182.0,704.8295784366995,10153.0,0.146865,<LOCAL_PATH>
R3,wo_ipw,Mip-NeRF 360,counter,28.833030700683594,0.8978424072265625,0.21888062357902527,166.1951989525582,199.0,620.8850799849132,9887.0,0.171818,<LOCAL_PATH>
R3,wo_ipw,Mip-NeRF 360,kitchen,31.512168884277344,0.9220042824745178,0.13876216113567352,223.05232198582556,260.0,500.56659709018317,11027.0,0.312548,<LOCAL_PATH>
R3,wo_ipw,Mip-NeRF 360,bonsai,31.74297332763672,0.9345871210098267,0.2073782980442047,163.37884720424356,200.0,668.248588795446,9627.0,0.227427,<LOCAL_PATH>
R3,wo_ipw,Tanks & Temples,truck,25.346464157104492,0.8587106466293335,0.19922024011611938,99.43443106979223,109.0,749.0232508967448,4527.0,0.194607,<LOCAL_PATH>
R3,wo_ipw,Tanks & Temples,train,22.033472061157227,0.7748986482620239,0.27861395478248596,105.18538859869807,115.0,706.2084986581185,5205.0,0.167529,<LOCAL_PATH>
R3,wo_ipw,Deep Blending,drjohnson,29.177942276000977,0.8910803198814392,0.29343724250793457,110.03520762766048,122.0,790.5384399484572,7195.0,0.181949,<LOCAL_PATH>
R3,wo_ipw,Deep Blending,playroom,30.055383682250977,0.8937197327613831,0.2862219214439392,95.95132303404982,106.0,854.8485349616185,6147.0,0.121032,<LOCAL_PATH>
R3,budget_matched_fullrgb,Mip-NeRF 360,bicycle,24.128995895385742,0.6361667513847351,0.3951493501663208,135.89347848952474,186.0,717.0990228227356,7437.0,0.232468,<LOCAL_PATH>
R3,budget_matched_fullrgb,Mip-NeRF 360,flowers,20.380144119262695,0.48118171095848083,0.4854303300380707,130.0298649808553,178.0,772.9675379174633,7357.0,0.193552,<LOCAL_PATH>
R3,budget_matched_fullrgb,Mip-NeRF 360,garden,26.68878746032715,0.8013355135917664,0.22992044687271118,195.4005226221502,251.0,568.2553017661635,8421.0,0.474878,<LOCAL_PATH>
R3,budget_matched_fullrgb,Mip-NeRF 360,stump,25.70026397705078,0.6904253363609314,0.38025134801864624,118.26943405045496,154.0,778.111603986596,5969.0,0.161585,<LOCAL_PATH>
